Кронштадтський провулок;950;f
2-й Жовтневий в’їзд;951;t
Кропивницького провулок;952;f
Кропивницького вулиця;953;f
Кругова вулиця;954;f
Крупської вулиця;955;f
Крупської набережна;956;f
Крутогірський провулок;957;f
Крутий провулок;958;f
Крилова провулок;959;f
Крилова вулиця;960;f
Кримська вулиця;961;f
Крюківська вулиця;962;f
Кубанська вулиця;963;f
Кубраківський провулок;964;f
Кузнецька вулиця;965;f
Кузнецький в’їзд;966;f
Кузнецький провулок;967;f
Ковальська вулиця;968;f
Ковальський провулок;969;f
Куйбишева вулиця;970;f
Куйбишева провулок;971;f
Кулібіна провулок;972;f
Кульбицький провулок;973;f
Культкомівський провулок;974;f
Культури вулиця;975;f
Куп’янська вулиця;976;f
Курахівська вулиця;977;f
Курганський провулок;978;f
Курський провулок;979;f
Куряжанська вулиця;980;f
Куряжанський в’їзд;981;f
Куряжанський провулок;982;f
Кустанайський провулок;983;f
Кустанайський проїзд;984;f
Кутова вулиця;985;f
Кутузовська вулиця;986;f
Куусинська вулиця;987;f
Лагерна вулиця;988;f
Лагерний проїзд;989;f
Лагерний провулок;990;f
Ладозький провулок;991;f
Ладигіна в’їзд;992;f
Лазківський провулок;993;f
Лазо вулиця;994;f
Латвійська вулиця;995;f
Латвійський провулок;996;f
Латиських Червоних Стрільців вулиця;997;f
Лафарга провулок;998;f
Лафарга вулиця;999;f
Лебедєва вулиця;1000;f
Лебедєва-Кумача вулиця;1001;f
Лебединська вулиця;1002;f
Ліднянський провулок;1003;f
Ліднянський в’їзд;1004;f
Шмідта Лейтенанта вулиця;1005;f
Лелюківська вулиця;1006;f
Трипільський провулок;1007;f
Леніна проспект;1008;f
Леніна вулиця;1009;f
Ленінградська вулиця;1010;f
Ленінська вулиця;1011;f
Ленкоранська вулиця;1012;f
Лермонтовська вулиця;1013;f
Українки Лесі вулиця;1014;f
Лісова вулиця;1015;f
Лісозахисна вулиця;1016;f
Лісозахисний провулок;1017;f
Лісопаркова вулиця;1018;f
Чайкіної Лізи вулиця;1019;f
Лиманська вулиця;1020;f
Лиманський провулок;1021;f
Лінійний провулок;1022;f
Липецька вулиця;1023;f
Лисичанська вулиця;1024;f
Листяний провулок;1025;f
Лобачевського вулиця;1026;f
Лодзинська вулиця;1027;f
Лозівська вулиця;1028;f
Локомотивна вулиця;1029;f
Ломоносова вулиця;1030;f
Ломоносова в’їзд;1031;f
Ломоносова провулок;1032;f
Лопанська вулиця;1033;f
Лопанський провулок;1034;f
Лопатинський провулок;1035;f
Лосівський провулок;1036;f
Луганська вулиця;1037;f
Луговий провулок;1038;f
Лугівська вулиця;1039;f
Лугівський провулок;1040;f
Лугопаркова вулиця;1041;f
Луї Пастера проїзд;1042;f
Луї Пастера вулиця;1043;f
Луї Пастера провулок;1044;f
Лук’янівська вулиця;1045;f
Луначарського вулиця;1046;f
Лиса вулиця;1047;f
Лисенка вулиця;1048;f
Лисогірський провулок;1049;f
Толстого Льва вулиця;1050;f
Льговська вулиця;1051;f
Люботинський провулок;1052;f
Людвіка Свободи проспект;1053;f
Люсинська вулиця;1054;f
Лютовська вулиця;1055;f
Убийвовк Лялі вулиця;1056;f
1-й Удянський в’їзд;1057;t
Магаданська вулиця;1058;f
Магістральна вулиця;1059;f
Магнітогорська вулиця;1060;f
Майкова в’їзд;1061;f
Майкопська вулиця;1062;f
Майкопський провулок;1063;f
Травневий проїзд;1064;f
Макаренка вулиця;1065;f
Макарова вулиця;1066;f
Макіївська вулиця;1067;f
2-й Макіївський в’їзд;1068;t
Маковського провулок;1069;f
Маковського вулиця;1070;f
Горького Максима в’їзд;1071;f
Малинівська вулиця;1072;f
Малиновського вулиця;1073;f
Малогончарівська вулиця;1074;f
Маломосковська вулиця;1075;f
Малом’ясницька вулиця;1076;f
Малопанасівська вулиця;1077;f
Малишева вулиця;1078;f
Малишева провулок;1079;f
Маневровий провулок;1080;f
Монюшко вулиця;1081;f
Маргариновий провулок;1082;f
Кисляк Марії вулиця;1083;f
Маріупольський провулок;1084;f
Вовчок Марко вулиця;1085;f
Марселя Кашена вулиця;1086;f
Маршака в’їзд;1087;f
Маршака провулок;1088;f
Маршака вулиця;1089;f
Маршала Бажанова вулиця;1090;t
Маршала Батицького вулиця;1091;t
Маршала Жукова проспект;1092;t
Маршала Рибалко вулиця;1093;t
Мар’їнська вулиця;1094;f
Масивна вулиця;1095;f
Матюшенка вулиця;1096;f
Машиністів провулок;1097;f
Машиністів вулиця;1098;f
Машинобудівна вулиця;1099;f
Машинобудівний провулок;1100;f
Маяковського вулиця;1101;f
Міжнародна вулиця;1102;f
Межлаука вулиця;1103;f
Мельникова вулиця;1104;f
Менделєєва вулиця;1105;f
Менжинського вулиця;1106;f
Мерефянське шосе;1107;f
Місцева вулиця;1108;f
Металіста вулиця;1109;f
Металіста провулок;1110;f
Металургійна вулиця;1111;f
Метизний провулок;1112;f
Метробудівський провулок;1113;f
Метробудівельників вулиця;1114;f
Механізаторська вулиця;1115;f
Механічний провулок;1116;f
Міліціонера вулиця;1117;f
Міліціонера провулок;1118;f
Мінераловодська вулиця;1119;f
Мінеральна вулиця;1120;f
Мініна вулиця;1121;f
Мінська вулиця;1122;f
Мінський провулок;1123;f
Миру вулиця;1124;f
Гаркуші вулиця;1125;f
Миргородська вулиця;1126;f
Мирна вулиця;1127;f
Миролюбива вулиця;1128;f
Мироносицька вулиця;1129;f
Мітингова вулиця;1130;f
Мітинговий провулок;1131;f
Митрофанівська вулиця;1132;f
Митрофанівський провулок;1133;f
Михайлівська вулиця;1134;f
Мічуріна набережна;1135;f
Мічуріна вулиця;1136;f
Мічуріна провулок;1137;f
Могилівська вулиця;1138;f
Могилівський провулок;1139;f
Мийна вулиця;1140;f
Можайська вулиця;1141;f
Мозирський провулок;1142;f
Молодіжна вулиця;1143;f
Молодіжна вулиця;1144;f
Молодогвардійська вулиця;1145;f
Молодої Гвардії вулиця;1146;f
Мовчанівський провулок;1147;f
Монгольський провулок;1148;f
Монтажна вулиця;1149;f
Моріса Тореза вулиця;1150;f
Морозова вулиця;1151;f
Моршанська вулиця;1152;f
Моршанський провулок;1153;f
Москвіна провулок;1154;f
Московська вулиця;1155;f
Московський проспект;1156;f
Моторна вулиця;1157;f
Мохначанська вулиця;1158;f
Мохначанський в’їзд;1159;f
Моцарта вулиця;1160;f
Музична вулиця;1161;f
Муравйова вулиця;1162;f
Муранова вулиця;1163;f
Мурманська вулиця;1164;f
Мурмилівський провулок;1165;f
Муромська вулиця;1166;f
Муромський провулок;1167;f
Мусоргського провулок;1168;f
Набережна вулиця;1169;f
Нарвська вулиця;1170;f
Нагарна вулиця;1171;f
Надбірний провулок;1172;f
Надєждинська вулиця;1173;f
Нанайський провулок;1174;f
Наріманова вулиця;1175;f
Народна вулиця;1176;f
Народовладдя вулиця;1177;f
Нарофомінська вулиця;1178;f
Ужвій Наталії вулиця;1179;f
Наумівська вулиця;1180;f
Нахімова вулиця;1181;f
Нахімова провулок;1182;f
Нахічеванський провулок;1183;f
Небоженко вулиця;1184;f
Невельська вулиця;1185;f
Невельський проїзд;1186;f
Невельський провулок;1187;f
Ніжинська вулиця;1188;f
Незаможний провулок;1189;f
Некрасова вулиця;1190;f
Німанська вулиця;1191;f
Немишлянська вулиця;1192;f
Немишлянська набережна;1193;f
Нестерова вулиця;1194;f
Нетеченська вулиця;1195;f
Нетеченська набережна;1196;f
Нетеченський бульвар;1197;f
Нехаєнка вулиця;1198;f
Нечаївський провулок;1199;f
Нижньогіївська вулиця;1200;f
Нижегородська вулиця;1201;f
Нижній провулок;1202;f
Нижня вулиця;1203;f
Низова вулиця;1204;f
Никитенка вулиця;1205;f
Нікітінський провулок;1206;f
Нікітіна вулиця;1207;f
Ізотова Микити вулиця;1208;f
Ніколаєва вулиця;1209;f
Ніконівська вулиця;1210;f
Ніконівський провулок;1211;f
2-й Удянський в’їзд;1212;t
Нова вулиця;1213;f
Новгородська вулиця;1214;f
Новоолександрівська вулиця;1215;f
Новоолексіївська вулиця;1216;f
Новобакинська вулиця;1217;f
Новодаргомижська вулиця;1218;f
Новодесятисаженна вулиця;1219;f
Новожанівська вулиця;1220;f
Новожанівський провулок;1221;f
Новожанівський в’їзд;1222;f
Новоісаївський провулок;1223;f
Новокомсомольська вулиця;1224;f
Новоконопляний провулок;1225;f
Новомирна вулиця;1226;f
Новомирська вулиця;1227;f
Новомирський провулок;1228;f
Новомосковська вулиця;1229;f
Новомосковська вулиця;1230;f
Новоселищна вулиця;1231;f
Новоселищний проїзд;1232;f
Новоселищний провулок;1233;f
Новоприміська вулиця;1234;f
Новоприміський в’їзд;1235;f
Новоприміський провулок;1236;f
Новопроектна вулиця;1237;f
Новопроектна вулиця;1238;f
Новопролетарська вулиця;1239;f
Новопрудна вулиця;1240;f
Новорубанівський провулок;1241;f
Новоселівська вулиця;1242;f
Новосибірська вулиця;1243;f
Новохарківська вулиця;1244;f
Новочеркаська вулиця;1245;f
Новочеркаський провулок;1246;f
Новошишковська вулиця;1247;f
Новий Побут провулок;1248;f
Новий Побут вулиця;1249;f
Ногайський провулок;1250;f
Ногіна вулиця;1251;f
Ногіна провулок;1252;f
Ньютона вулиця;1253;f
Обоянська вулиця;1254;f
Обхідний провулок;1255;f
Яружна вулиця;1256;f
Вівсяний провулок;1257;f
Огарьова вулиця;1258;f
Одеська вулиця;1259;f
Одоєвський провулок;1260;f
Озерна вулиця;1261;f
Озерний провулок;1263;f
Окорокова вулиця;1264;f
Окружна дорога;1265;f
Жовтнева вулиця;1266;f
Жовтневий провулок;1267;f
1-й Жовтневий в’їзд;1268;t
Жовтневої Революції вулиця;1269;f
Гончара Олеся вулиця;1270;f
Олімпійська вулиця;1271;f
Ольгинська вулиця;1272;f
Ольгинський в’їзд;1273;f
Ольминського вулиця;1274;f
Омська вулиця;1275;f
Онєгінський провулок;1276;f
Онезька вулиця;1277;f
Оранжерейна вулиця;1278;f
Орджонікідзе проспект;1279;f
Оренбурзька вулиця;1280;f
Горіхівська вулиця;1281;f
Орловська вулиця;1282;f
Орловський провулок;1283;f
Орська вулиця;1284;f
Орський провулок;1285;f
Оршанський провулок;1286;f
Визволення вулиця;1287;f
Осетинська вулиця;1288;f
Осетинський провулок;1289;f
Осипенко вулиця;1290;f
Осипенко провулок;1291;f
Основ’янська набережна;1292;f
Нечуя-Левицького вулиця;1293;f
Основ’янська вулиця;1294;f
Основ’янський провулок;1296;f
Вишні Остапа вулиця;1297;f
Островського в’їзд;1298;f
Островського вулиця;1299;f
Острогозька вулиця;1300;f
Остроградський провулок;1301;f
Отакара Яроша вулиця;1302;f
Отакара Яроша провулок;1303;f
Шмідта Отто вулиця;1304;f
Офіцерська вулиця;1305;f
Охотська вулиця;1306;f
Охтинський проїзд;1307;f
Очаківська вулиця;1308;f
Очаківський провулок;1309;f
Дибенка Павла вулиця;1310;f
Дибенка Павла провулок;1311;f
Павленківський провулок;1312;f
Миру бульвар;1313;f
Павлівська вулиця;1314;f
Мирного Панаса провулок;1315;f
Панфіловців вулиця;1316;f
Парашутистів вулиця;1317;f
Паризької Комуни вулиця;1318;f
Паркова вулиця;1319;f
Паровозна вулиця;1320;f
Партизанська вулиця;1321;f
Пархоменка вулиця;1322;f
Пархоменка провулок;1323;f
Пасіонарії узвіз;1324;f
Пахаря вулиця;1325;f
Пахаря провулок;1326;f
Пащенківська вулиця;1327;f
Першотравневий провулок;1328;f
Переїзна вулиця;1329;f
Перекопська вулиця;1330;f
Перекопський провулок;1331;f
Перехресна вулиця;1332;f
Переяславська вулиця;1333;f
Переяславська вулиця;1334;f
Пермська вулиця;1335;f
Пестеля вулиця;1336;f
Піщана вулиця;1337;f
Піщана набережна;1338;f
Піщаний в’їзд;1339;f
Піщаний провулок;1340;f
Піщаний провулок;1341;f
Алексєєва Петра вулиця;1342;f
Набойченка Петра вулиця;1343;f
Слинька Петра вулиця;1344;f
Ширяєва Петра вулиця;1345;f
Петрашівський провулок;1346;f
Петрівський провулок;1347;f
Петровського вулиця;1348;f
Перовської вулиця;1349;f
Петрозаводська вулиця;1350;f
Петрозаводський провулок;1351;f
Піхотна вулиця;1352;f
Піхотний провулок;1353;f
Печенізька вулиця;1354;f
Печорська вулиця;1355;f
Печорський провулок;1356;f
Пєшкова вулиця;1357;f
Піонера в’їзд;1358;f
Піонерська вулиця;1359;f
Пирогова вулиця;1360;f
Писарєва вулиця;1361;f
Писемського вулиця;1362;f
Писемського провулок;1363;f
Пискунівський провулок;1364;f
Планерна вулиця;1365;f
Планерний провулок;1366;f
Планетна вулиця;1367;f
Планова вулиця;1368;f
Пластичний провулок;1369;f
Плетнівський провулок;1370;f
Плехановська вулиця;1371;f
Плехановський провулок;1372;f
Плиточна вулиця;1373;f
Плиточний провулок;1374;f
Плиточний проїзд;1375;f
Плиточний тупік;1376;f
Плиточний в’їзд;1377;f
Плодовий в’їзд;1378;f
Родюча вулиця;1379;f
Родючий провулок;1380;f
Переможців провулок;1381;f
Переможців вулиця;1382;f
Переможна вулиця;1383;f
Перемоги проспект;1384;f
Потебні вулиця;1385;f
Прикордонна вулиця;1386;f
Підвітряний провулок;1387;f
Підгірна вулиця;1388;f
Підлісна вулиця;1389;f
Підривний провулок;1390;f
Соняшниковий вулиця;1391;f
Соняшниковий в’їзд;1392;f
Соняшниковий провулок;1393;f
Підшипникова вулиця;1394;f
Підшипниковий провулок;1395;f
Підйомна вулиця;1396;f
Пожарського вулиця;1397;f
Познанська вулиця;1398;f
Польова вулиця;1399;f
Польова вулиця;1400;f
Польовий провулок;1401;f
Полєжаєва вулиця;1402;f
Ползунова провулок;1403;f
Поліграфічна вулиця;1404;f
Політехнічна вулиця;1405;f
Половецька вулиця;1406;f
Полтавська вулиця;1407;f
Полтавський Шлях вулиця;1408;f
Полтавський провулок;1409;f
Полярна вулиця;1410;f
Пом’яловського вулиця;1411;f
Понамарівська вулиця;1412;f
Пономарівська вулиця;1413;f
Пономарівський провулок;1414;f
Пономаренківський в’їзд;1415;f
Пономаренківський проїзд;1416;f
Пономаренківський провулок;1417;f
Попова провулок;1418;f
Портова вулиця;1419;f
Посівкомівська вулиця;1420;f
Постишева проспект;1421;f
Потапенка вулиця;1422;f
Потьомкіна вулиця;1423;f
Поштовий провулок;1424;f
Правдинська вулиця;1425;f
Правди проспект;1426;f
Пржевальського вулиця;1427;f
Приамурська вулиця;1428;f
Приамурський в’їзд;1429;f
Привокзальна вулиця;1430;f
Привокзальний провулок;1431;f
Покотилівський провулок;1432;f
Примакова вулиця;1433;f
Примірівська вулиця;1434;f
Приходьківська вулиця;1435;f
Прогрес вулиця;1436;f
Прогресивна вулиця;1437;f
Прогресивний провулок;1438;f
Поздовжня вулиця;1439;f
Поздовжня вулиця;1440;f
Проїжджий провулок;1441;f
Проектна вулиця;1442;f
Проектна вулиця;1443;f
Виробнича вулиця;1444;f
Пролетарська вулиця;1445;f
Пролетарська вулиця;1446;f
Пролетарська площа;1447;f
Пролетарський узвіз;1448;f
Променистий провулок;1449;f
Прорізна вулиця;1450;f
Проскуровська вулиця;1451;f
Проспектна вулиця;1452;f
Професорська вулиця;1453;f
Профінтерну вулиця;1454;f
Профспілкова вулиця;1455;f
Профспілковий бульвар;1456;f
Ставковий провулок;1457;f
Псковська вулиця;1458;f
Пулківська набережна;1459;f
Пулківська вулиця;1460;f
Пулківський провулок;1461;f
Путивльська вулиця;1462;f
Путивльський в’їзд;1463;f
Путивльський провулок;1464;f
Пушкарівська вулиця;1465;f
Селявкіна вулиця;1466;f
Пушкіна вулиця;1467;f
Пушкінська вулиця;1468;f
Пушкінський в’їзд;1469;f
П’ятигорський провулок;1470;f
П’ятисотницька вулиця;1471;f
П’ятихатська вулиця;1472;f
Робкорівська вулиця;1473;f
Радіотехнічна вулиця;1474;f
Радіотехнічний провулок;1475;f
Радіщева вулиця;1476;f
Роздільський провулок;1477;f
Райгородська вулиця;1478;f
Райгородський провулок;1479;f
Райкомівська вулиця;1480;f
Райрадівський провулок;1481;f
Раскової вулиця;1482;f
Ревкомівська вулиця;1483;f
Революції провулок;1484;f
Революції вулиця;1485;f
Революції 1905 року вулиця;1486;f
Реєстраторська вулиця;1487;f
Резервна вулиця;1488;f
Резервний провулок;1489;f
Рекордний провулок;1490;f
Рельєфна вулиця;1491;f
Ремісничий провулок;1492;f
Рєпіна вулиця;1493;f
Речицький провулок;1494;f
Річкова вулиця;1495;f
Річковий провулок;1496;f
Решетєєва вулиця;1497;f
Решетниковський провулок;1498;f
Ржевський провулок;1499;f
Ризький провулок;1500;f
Робесп’єра провулок;1501;f
Робесп’єра вулиця;1502;f
Роганська вулиця;1503;f
Роганський проїзд;1504;f
Роганський провулок;1505;f
Рогатинський провулок;1506;f
Рогатинський в’їзд;1507;f
Джерельна вулиця;1508;f
Джерельна вулиця;1509;f
Рози Люксембург площа;1510;f
Ромашкіна вулиця;1511;f
Ромена Роллана вулиця;1512;f
Роменська вулиця;1513;f
Роменський провулок;1514;f
Ростовська вулиця;1515;f
Ростовська вулиця;1516;f
Рохманівський провулок;1517;f
Рубанівська вулиця;1518;f
Рубіжанський провулок;1519;f
Рудаківська вулиця;1520;f
Руднєва провулок;1521;f
Руднєва вулиця;1522;f
Руднєва площа;1523;f
Рудинська вулиця;1524;f
Руднична вулиця;1525;f
Рудничний в’їзд;1526;f
Руставелі вулиця;1527;f
Руставелі провулок;1528;f
Рибасівська вулиця;1529;f
Рибасівський провулок;1530;f
Рибна площа;1531;f
Рилєєва вулиця;1532;f
Рилєєвський провулок;1533;f
Римарська вулиця;1534;f
Горобинова вулиця;1535;f
Рязанська вулиця;1536;f
Сагайдачного вулиця;1537;f
Садова вулиця;1538;f
Садова вулиця;1539;f
Садово-Набережна вулиця;1540;f
Садовський провулок;1541;f
Садовий провулок;1542;f
Садовий провулок;1543;f
Садовий проїзд;1544;f
Саксаганського провулок;1545;f
Саксаганського вулиця;1546;f
Салтівський провулок;1547;f
Салтівське шосе;1548;f
Салтикова-Щедріна вулиця;1549;f
Самаркандська вулиця;1550;f
Самарська вулиця;1551;f
Самодіяльна вулиця;1552;f
Літакова вулиця;1553;f
Санжарівська вулиця;1554;f
Санжарівський провулок;1555;f
Сапельникова провулок;1556;f
Саперна вулиця;1557;f
Саперний провулок;1558;f
Саратовська вулиця;1559;f
Саржинська вулиця;1560;f
Сахалінська вулиця;1561;f
Сватівська вулиця;1562;f
Світло Шахтаря провулок;1563;f
Світло Шахтаря вулиця;1564;f
Світланівська вулиця;1565;f
Світла вулиця;1566;f
Свинаренка Петра вулиця;1567;f
Свірська вулиця;1568;f
Свободи площа;1569;f
Зв’язку вулиця;1570;f
Севастопольська вулиця;1571;f
Північна вулиця;1572;f
Північнокавказька вулиця;1573;f
Північнокавказький в’їзд;1574;f
Сєверодонецька вулиця;1575;f
Сєверодонецький провулок;1576;f
Сєдова провулок;1577;f
Сєдова вулиця;1578;f
Селекційна вулиця;1579;f
Сількорівський провулок;1580;f
Сільськогосподарська вулиця;1581;f
Селянська вулиця;1582;f
Семафорна вулиця;1583;f
Семафорний в’їзд;1584;f
Семафорний провулок;1585;f
Семафорний провулок;1586;f
Челюскіна Семена вулиця;1587;f
Семиградська вулиця;1588;f
Семиградський провулок;1589;f
Семиградський в’їзд;1590;f
Сінна вулиця;1591;f
Серафимовича вулиця;1592;f
Сербиченка вулиця;1593;f
Грицевця Сергія бульвар;1594;f
Єсеніна Сергія вулиця;1595;f
Тархова Сергія вулиця;1596;f
Тюленіна Сергія вулиця;1597;f
Сержантська вулиця;1598;f
Сіриківська вулиця;1599;f
Сіриківський провулок;1600;f
Серп і Молот провулок;1601;f
Серп і Молот вулиця;1602;f
Серпова вулиця;1603;f
Сестроріцький провулок;1604;f
Сєченова вулиця;1605;f
Сибірська вулиця;1606;f
Сибірський провулок;1607;f
Сиваська вулиця;1608;f
Сіверса в’їзд;1609;f
Сіверська вулиця;1610;f
Синельникова вулиця;1611;f
Ковпака Сидора вулиця;1612;f
Сімферопольська вулиця;1614;f
Сімферопольський провулок;1615;f
Сімферопольське шосе;1616;f
Синявіна вулиця;1617;f
Скадовського провулок;1618;f
Скобелівська вулиця;1619;f
Сковородинська вулиця;1620;f
Швидкісна вулиця;1621;f
Швидкісний в’їзд;1622;f
Скорохода вулиця;1623;f
Скрипника вулиця;1624;f
Слави проспект;1625;f
Слов’янська вулиця;1626;f
Слобожанська вулиця;1627;f
Словацький провулок;1628;f
Московський проїзд;1629;f
Смілянська вулиця;1630;f
Смирновська вулиця;1631;f
Смоленська вулиця;1632;f
Смоленський провулок;1633;f
Смольна вулиця;1634;f
Сніжківська вулиця;1635;f
Собінова вулиця;1636;f
Радянська вулиця;1637;f
Радянський провулок;1638;f
Раднаркомівська вулиця;1639;f
Радгоспна вулиця;1640;f
Радгоспний провулок;1641;f
Воз’єднання вулиця;1642;f
Соїча вулиця;1643;f
Соколова провулок;1644;f
Соколова вулиця;1645;f
Соколова вулиця;1646;f
Соколівський провулок;1647;f
Сокольнична вулиця;1648;f
Солдатська вулиця;1649;f
Солдатський провулок;1650;f
Шевченківський провулок;1651;f
Сонячна вулиця;1652;f
Сонячногірська вулиця;1653;f
Сонячний провулок;1654;f
Солярний провулок;1655;f
Сомівська вулиця;1656;f
Змагання вулиця;1657;f
Сорочинська вулиця;1658;f
Подборовская вулиця;1659;f
Соснова вулиця;1660;f
Абаканський провулок;1661;f
Софіївська вулиця;1662;f
Соціалістична вулиця;1663;f
Сочинська вулиця;1664;f
Союзна вулиця;1665;f
Спартака вулиця;1666;f
Спиридонівська вулиця;1667;f
Спортивна вулиця;1668;f
Спортивна вулиця;1669;f
Спортивний провулок;1670;f
Середньоуральська вулиця;1671;f
Середньоуральський в’їзд;1672;f
Середньоуральський провулок;1673;f
Стадіонний проїзд;1674;f
Станіславського провулок;1675;f
Верстатна вулиця;1676;f
Верстатний провулок;1677;f
Старицького вулиця;1678;f
Старобільський провулок;1679;f
Старова вулиця;1680;f
Староверещаківська вулиця;1681;f
Старогригорівська вулиця;1682;f
Стародесятисаженна вулиця;1683;f
Стародубська вулиця;1684;f
Старокримський в’їзд;1685;f
Старокримська вулиця;1686;f
Старомалооснов’янська вулиця;1687;f
Старомосковська вулиця;1688;f
Староставкова вулиця;1689;f
Старошишківська вулиця;1690;f
Стаханівська вулиця;1691;f
Разіна Степана вулиця;1692;f
Степанівський провулок;1693;f
Степова вулиця;1694;f
Степовий провулок;1695;f
Стефенсона вулиця;1696;f
Столєтова вулиця;1697;f
Стрілецький провулок;1698;f
Будівельна вулиця;1699;f
Будівельний провулок;1700;f
Струницький провулок;1701;f
Студентська вулиця;1702;f
Суворова вулиця;1703;f
Суздальські Ряди вулиця;1704;f
Сумгаїтська вулиця;1705;f
Сумська вулиця;1706;f
Сурикова провулок;1707;f
Сусаніна провулок;1708;f
Сусаніна вулиця;1709;f
Сухарівська вулиця;1710;f
Сухарівський провулок;1711;f
Сухумська вулиця;1712;f
Сучасна вулиця;1713;f
Сущенська вулиця;1714;f
Щаслива вулиця;1715;f
Щасливий провулок;1716;f
Сирзанський провулок;1717;f
Сичевський провулок;1718;f
Таганська вулиця;1719;f
Таганський провулок;1720;f
Тагильська вулиця;1721;f
Тагильський провулок;1722;f
Таджицька вулиця;1723;f
Таймирська вулиця;1724;f
Таманський провулок;1725;f
Танєєва вулиця;1726;f
Танкова вулиця;1727;f
Танкопія провулок;1728;f
Танкопія вулиця;1729;f
Тарасівська вулиця;1730;f
Тарасівський провулок;1731;f
Таращанська вулиця;1732;f
Тархановський провулок;1733;f
Тетянівський провулок;1734;f
Тахіатаська вулиця;1735;f
Ташкентська вулиця;1736;f
Ташкентський провулок;1737;f
Тбіліський провулок;1738;f
Тверська вулиця;1739;f
Театральний провулок;1740;f
Тевелєва вулиця;1741;f
Текстильна вулиця;1742;f
Тельмана вулиця;1743;f
Тепловозна вулиця;1744;f
Тернопільська вулиця;1745;f
Технічна вулиця;1746;f
Технічний провулок;1747;f
Тимірязєва вулиця;1748;f
Тимірязєва провулок;1749;f
Тимурівців вулиця;1750;f
Тинякова вулиця;1751;f
Тираспільська вулиця;1752;f
Титаренківський провулок;1753;f
Титова вулиця;1754;f
Тихий провулок;1755;f
Ткаченківська вулиця;1756;f
Тобольська вулиця;1757;f
Товариський провулок;1758;f
Токарівський провулок;1759;f
Толбухіна вулиця;1760;f
Томаковський провулок;1761;f
Томська вулиця;1762;f
Томський провулок;1763;f
Тополева вулиця;1764;f
Топчиєвський провулок;1765;f
Торгова вулиця;1766;f
Торговий в’їзд;1767;f
Тракторна вулиця;1768;f
Трансформаторна вулиця;1769;f
Трансформаторний проїзд;1770;f
Трансформаторний провулок;1771;f
Третя вулиця;1772;f
Трінклера в’їзд;1773;f
Трінклера вулиця;1774;f
Тропініна вулиця;1775;f
Трофимівський провулок;1776;f
Трубна вулиця;1777;f
Трубний провулок;1778;f
Трубний в’їзд;1779;f
Праці вулиця;1780;f
Праці провулок;1781;f
Трудова вулиця;1782;f
Трудящих вулиця;1783;f
Труфанова вулиця;1784;f
Турбінна вулиця;1785;f
Турбінний проїзд;1786;f
Турбогенераторна вулиця;1787;f
Туркестанська вулиця;1788;f
Туркестанський провулок;1789;f
Тухачевського вулиця;1790;f
Тюменський провулок;1791;f
Тянь-Шанська вулиця;1792;f
Углицький провулок;1793;f
Удмуртська вулиця;1794;f
Удмуртський провулок;1795;f
Удянська вулиця;1796;f
Удянський провулок;1797;f
Удянський проїзд;1798;f
Ужгородський проїзд;1799;f
Узбецький провулок;1800;f
Українська вулиця;1801;f
Громової Уляни вулиця;1802;f
Уманська вулиця;1803;f
Унеченська вулиця;1804;f
Унеченський провулок;1805;f
Університетська вулиця;1806;f
Уральська вулиця;1807;f
Уральський провулок;1808;f
Урицького вулиця;1809;f
Урожайна вулиця;1810;f
Садибна вулиця;1811;f
Садибний в’їзд;1812;f
Усовський провулок;1813;f
Вчительський провулок;1814;f
Ушакова вулиця;1815;f
Ушинського провулок;1816;f
Ушинського вулиця;1817;f
Фабріціуса вулиця;1818;f
Фасадна вулиця;1819;f
Кубасова Федора вулиця;1820;f
Руденка Федора вулиця;1821;f
Федорівська вулиця;1822;f
Фейєрбаха вулиця;1823;f
Фейєрбаха площа;1824;f
Фейєрбаха провулок;1825;f
Фельдшерська вулиця;1826;f
Феодосійська вулиця;1827;f
Ферганська вулиця;1828;f
Ферганський провулок;1829;f
Фесенківська вулиця;1830;f
Фестивальна вулиця;1831;f
Фестивальний провулок;1832;f
Фізкультурна вулиця;1833;f
Фізкультурний провулок;1834;f
Пилипівська вулиця;1835;f
Фонвізіна вулиця;1836;f
Франківська вулиця;1837;f
Франківський провулок;1838;f
Франтішека Крала вулиця;1839;f
Фронтова вулиця;1840;f
Фронтовиків бульвар;1841;f
Фруктовий провулок;1842;f
Фрунзе в’їзд;1843;f
Фрунзе проспект;1844;f
Фрунзе вулиця;1845;f
Фурманова вулиця;1846;f
Хабарова вулиця;1847;f
Хабаровська вулиця;1848;f
Хабаровський провулок;1849;f
Халтуріна вулиця;1850;f
Халтуріна провулок;1851;f
Халтуріна узвіз;1852;f
Харківська вулиця;1853;f
Харківська набережна;1854;f
Харківських Дивізій вулиця;1855;f
Хасанський провулок;1856;f
Хатишівський провулок;1857;f
Херсонська вулиця;1858;f
Хліборобна вулиця;1859;f
Холмогорська вулиця;1860;f
Хорольська вулиця;1861;f
Хорошівський провулок;1862;f
Храмова вулиця;1863;f
Кришталевий провулок;1864;f
ХТЗ вулиця;1865;f
Хуторянська вулиця;1866;f
Хемзівська вулиця;1867;f
Квіткова вулиця;1868;f
Квітковий в’їзд;1869;f
Квітуча вулиця;1870;f
Цезаря Кюі вулиця;1871;f
Цілинна вулиця;1872;f
Цілиноградська вулиця;1873;f
